location_name,date,humidity,pm10,pm25,temperature,temp_meteostat,temp_min_meteostat,temp_max_meteostat,humidity_meteostat,precipitation_meteostat,wind_speed_meteostat,pressure_meteostat,cloud_cover_meteostat,year,month,month_name,day_of_week,is_weekend,season
Dubai Motor City,2025-11-30,33.4,,47.6,28.0,25.0,20.0,29.0,50,0.0,9.0,1016.2,1,2025,11,November,Sunday,True,Autumn
Dubai Motor City,2025-12-01,34.9,,50.0,27.2,24.9,21.0,28.0,50,0.0,9.9,1016.2,1,2025,12,December,Monday,False,Winter
Dubai Motor City,2025-12-02,38.5,,77.3,27.9,25.0,20.0,29.0,56,0.0,10.5,1016.0,1,2025,12,December,Tuesday,False,Winter
Dubai Motor City,2025-12-03,42.6,,90.5,27.8,25.2,22.0,29.0,63,0.0,9.5,1015.9,1,2025,12,December,Wednesday,False,Winter
Dubai Motor City,2025-12-04,39.5,,64.7,27.9,25.5,21.0,30.0,58,0.0,11.4,1017.0,2,2025,12,December,Thursday,False,Winter
Dubai Motor City,2025-12-05,43.4,,53.3,26.3,26.0,23.0,29.0,53,0.0,11.0,1017.6,6,2025,12,December,Friday,False,Winter
Dubai Motor City,2025-12-06,42.1,,40.9,27.8,25.5,22.0,29.0,61,0.0,11.3,1018.0,2,2025,12,December,Saturday,True,Winter
Dubai Motor City,2025-12-07,33.8,,27.9,28.6,25.8,22.0,30.0,53,0.0,11.9,1018.4,1,2025,12,December,Sunday,True,Winter
Dubai Motor City,2025-12-08,29.8,,24.0,27.8,26.3,21.0,32.0,35,0.0,12.3,1018.7,1,2025,12,December,Monday,False,Winter
Dubai Motor City,2025-12-09,30.0,,30.2,27.7,25.6,20.0,30.0,39,0.0,10.2,1017.5,2,2025,12,December,Tuesday,False,Winter
Dubai Motor City,2025-12-10,41.4,,35.8,25.6,24.3,19.0,29.0,50,0.0,11.9,1017.0,2,2025,12,December,Wednesday,False,Winter
Dubai Motor City,2025-12-13,33.0,,15.4,28.1,25.5,21.0,30.0,48,0.0,11.2,1013.5,3,2025,12,December,Saturday,True,Winter
Dubai Motor City,2025-12-14,44.5,,23.9,25.4,23.8,22.0,25.0,60,0.0,11.7,1015.0,3,2025,12,December,Sunday,True,Winter
Dubai Motor City,2025-12-15,41.3,,24.9,26.6,24.5,20.0,30.0,57,0.0,11.2,1014.6,2,2025,12,December,Monday,False,Winter
Dubai Motor City,2025-12-16,43.9,,15.2,25.5,24.0,22.0,26.0,61,0.0,17.5,1012.0,4,2025,12,December,Tuesday,False,Winter
Dubai Motor City,2025-12-17,44.9,,28.4,26.0,25.0,22.0,28.0,60,0.0,19.1,1012.3,4,2025,12,December,Wednesday,False,Winter
Dubai Motor City,2025-12-18,49.0,,29.6,26.3,23.9,22.0,26.0,71,17.4,17.1,1013.8,4,2025,12,December,Thursday,False,Winter
Dubai Motor City,2025-12-19,48.0,,23.4,23.4,20.6,17.0,22.0,71,25.4,17.8,1013.5,3,2025,12,December,Friday,False,Winter
Dubai Motor City,2025-12-20,40.8,,27.9,21.6,17.6,14.0,22.0,60,0.0,16.8,1016.0,3,2025,12,December,Saturday,True,Winter
Dubai Motor City,2025-12-21,37.6,,23.3,22.8,18.6,14.0,22.0,56,0.0,6.2,1018.8,2,2025,12,December,Sunday,True,Winter
Dubai Motor City,2025-12-22,35.3,,23.8,24.6,20.5,16.0,24.0,50,0.0,7.8,1019.9,1,2025,12,December,Monday,False,Winter
Dubai Motor City,2025-12-23,35.3,,25.6,24.9,20.5,17.0,24.0,52,0.0,10.0,1018.8,0,2025,12,December,Tuesday,False,Winter
Dubai Motor City,2025-12-24,37.5,,25.8,25.1,21.2,17.0,25.0,54,0.0,10.9,1017.2,1,2025,12,December,Wednesday,False,Winter
Dubai Motor City,2025-12-25,43.2,,50.3,24.8,21.4,18.0,25.0,64,0.0,8.8,1016.1,3,2025,12,December,Thursday,False,Winter
Dubai Motor City,2025-12-26,42.3,,57.1,25.7,21.7,18.0,25.0,65,0.0,8.8,1014.9,2,2025,12,December,Friday,False,Winter
Dubai Motor City,2025-12-27,40.5,,66.1,25.9,22.2,18.0,26.0,60,0.0,8.7,1014.2,2,2025,12,December,Saturday,True,Winter
Dubai Motor City,2025-12-28,38.5,,44.4,26.0,23.5,19.0,27.0,54,0.0,11.2,1012.7,3,2025,12,December,Sunday,True,Winter
Dubai Motor City,2025-12-29,42.5,,33.1,26.3,23.9,21.0,27.0,62,0.0,19.3,1011.7,3,2025,12,December,Monday,False,Winter
Dubai Motor City,2025-12-30,30.3,,11.0,26.8,23.2,22.0,24.0,42,0.0,32.1,1014.8,2,2025,12,December,Tuesday,False,Winter
Dubai Motor City,2025-12-31,32.5,,11.1,25.5,21.7,20.0,23.0,48,0.0,22.7,1016.5,4,2025,12,December,Wednesday,False,Winter
Dubai Motor City,2026-01-01,35.6,,17.0,24.4,20.0,16.0,24.0,53,0.0,9.0,1017.2,1,2026,1,January,Thursday,False,Winter
Dubai Motor City,2026-01-02,41.4,,26.4,24.4,20.4,15.0,24.0,62,0.0,11.1,1018.5,1,2026,1,January,Friday,False,Winter
Dubai Motor City,2026-01-03,46.7,,53.8,24.7,20.8,15.0,25.0,72,0.0,10.3,1018.6,2,2026,1,January,Saturday,True,Winter
Dubai Motor City,2026-01-04,46.3,,40.1,25.3,22.0,18.0,26.0,71,0.0,15.2,1018.8,2,2026,1,January,Sunday,True,Winter
Dubai Motor City,2026-01-05,37.7,,20.5,25.9,22.2,18.0,26.0,55,0.0,12.2,1020.3,1,2026,1,January,Monday,False,Winter
Dubai Motor City,2026-01-06,32.8,,25.4,26.2,22.2,19.0,26.0,47,0.0,12.2,1020.3,1,2026,1,January,Tuesday,False,Winter
Dubai Motor City,2026-01-07,33.0,,24.5,26.3,22.4,20.0,25.0,46,0.0,12.3,1020.5,1,2026,1,January,Wednesday,False,Winter
Dubai Motor City,2026-01-08,32.1,,31.0,25.5,21.0,17.0,24.0,47,0.0,10.9,1020.2,0,2026,1,January,Thursday,False,Winter
Dubai Motor City,2026-01-09,36.3,,51.9,25.3,21.0,17.0,24.0,55,0.0,9.5,1018.5,1,2026,1,January,Friday,False,Winter
Dubai Motor City,2026-01-10,35.8,,56.1,25.5,21.4,17.0,25.0,57,0.0,10.8,1018.5,3,2026,1,January,Saturday,True,Winter
Dubai Motor City,2026-01-11,36.0,,57.5,25.9,22.2,19.0,26.0,53,0.0,9.7,1020.3,2,2026,1,January,Sunday,True,Winter
Dubai Motor City,2026-01-12,37.7,,67.8,25.6,21.5,18.0,24.0,58,0.0,9.9,1020.7,1,2026,1,January,Monday,False,Winter
Dubai Motor City,2026-01-13,38.5,,72.7,25.4,21.4,17.0,25.0,60,0.0,7.2,1020.2,0,2026,1,January,Tuesday,False,Winter
Dubai Motor City,2026-01-14,34.4,,59.6,25.6,21.8,17.0,26.0,51,0.0,8.0,1018.0,1,2026,1,January,Wednesday,False,Winter
Dubai Motor City,2026-01-15,30.8,,38.8,26.0,22.4,18.0,27.0,44,0.0,13.6,1016.2,4,2026,1,January,Thursday,False,Winter
Dubai Motor City,2026-01-16,33.3,,12.2,25.6,21.2,20.0,22.0,50,0.0,25.2,1017.7,4,2026,1,January,Friday,False,Winter
Dubai Motor City,2026-01-17,35.8,,23.4,24.8,20.8,20.0,23.0,54,0.0,19.6,1017.1,4,2026,1,January,Saturday,True,Winter
Dubai Motor City,2026-01-18,39.8,,31.0,23.8,19.5,15.0,23.0,62,0.0,12.0,1015.6,2,2026,1,January,Sunday,True,Winter
Dubai Motor City,2026-01-19,40.7,,38.9,23.8,20.0,16.0,24.0,64,0.0,9.0,1015.6,1,2026,1,January,Monday,False,Winter
Dubai Motor City,2026-01-20,39.1,,45.5,24.5,21.4,17.0,26.0,57,0.0,10.9,1014.7,1,2026,1,January,Tuesday,False,Winter
Dubai Motor City,2026-01-21,40.4,,45.7,23.6,20.3,17.0,24.0,59,0.0,21.0,1015.9,3,2026,1,January,Wednesday,False,Winter
Dubai Motor City,2026-01-22,25.8,,12.0,23.0,18.7,17.0,21.0,33,0.0,22.3,1020.1,1,2026,1,January,Thursday,False,Winter
Dubai Motor City,2026-01-23,28.6,,14.7,22.1,18.8,15.0,22.0,37,0.0,13.0,1020.7,2,2026,1,January,Friday,False,Winter
Dubai Motor City,2026-01-24,33.1,,19.7,22.6,19.5,15.0,23.0,47,0.0,9.8,1019.0,3,2026,1,January,Saturday,True,Winter
Dubai Motor City,2026-01-25,40.1,,19.9,22.5,21.0,18.0,26.0,59,2.8,12.5,1015.3,5,2026,1,January,Sunday,True,Winter
Dubai Motor City,2026-01-26,43.9,,31.7,23.9,21.0,19.0,23.0,64,0.0,13.9,1015.5,3,2026,1,January,Monday,False,Winter
Dubai Motor City,2026-01-27,39.4,,31.1,23.7,20.5,16.0,25.0,57,0.0,12.1,1020.5,2,2026,1,January,Tuesday,False,Winter
Dubai Motor City,2026-01-28,38.6,,21.2,24.2,21.5,18.0,26.0,54,0.0,12.8,1019.7,3,2026,1,January,Wednesday,False,Winter
Dubai Motor City,2026-01-29,38.8,,27.6,24.6,22.4,19.0,26.0,55,0.0,12.0,1017.0,3,2026,1,January,Thursday,False,Winter
Dubai Motor City,2026-01-30,37.3,,36.0,24.6,21.2,17.0,25.0,56,0.0,12.3,1016.7,2,2026,1,January,Friday,False,Winter
Dubai Motor City,2026-01-31,41.9,,29.0,23.7,19.8,15.0,24.0,64,0.0,11.8,1017.6,2,2026,1,January,Saturday,True,Winter
Dubai Motor City,2026-02-01,42.8,,35.8,24.2,20.7,16.0,26.0,66,0.0,9.0,1018.5,0,2026,2,February,Sunday,True,Winter
Dubai Motor City,2026-02-02,33.0,,39.5,25.1,22.0,17.0,27.0,53,0.0,8.2,1018.8,0,2026,2,February,Monday,False,Winter
Dubai Motor City,2026-02-03,34.7,,48.2,25.3,22.0,17.0,28.0,63,0.0,10.2,1017.0,0,2026,2,February,Tuesday,False,Winter
Dubai Motor City,2026-02-04,39.6,,37.2,25.9,23.9,19.0,31.0,58,0.0,12.1,1016.0,1,2026,2,February,Wednesday,False,Winter
Dubai Motor City,2026-02-05,39.7,,34.8,25.5,22.5,19.0,25.0,63,0.0,11.1,1017.4,1,2026,2,February,Thursday,False,Winter
Dubai Motor City,2026-02-06,46.1,,42.1,25.2,22.7,19.0,27.0,66,0.0,10.3,1019.6,2,2026,2,February,Friday,False,Winter
Dubai Motor City,2026-02-07,44.5,,47.0,26.0,23.4,19.0,28.0,67,0.0,12.8,1017.5,1,2026,2,February,Saturday,True,Winter
Dubai Motor City,2026-02-08,39.1,,38.4,27.0,24.3,21.0,29.0,55,0.0,11.1,1014.3,2,2026,2,February,Sunday,True,Winter
Dubai Motor City,2026-02-09,35.7,,39.6,27.1,24.2,20.0,28.0,50,0.0,10.7,1014.1,2,2026,2,February,Monday,False,Winter
Dubai Motor City,2026-02-10,49.2,,50.3,25.0,22.6,18.0,26.1,66,0.0,11.1,1015.5,2,2026,2,February,Tuesday,False,Winter
Dubai Motor City,2026-02-11,41.7,,53.8,26.5,23.7,18.9,28.9,59,0.0,10.8,1017.0,2,2026,2,February,Wednesday,False,Winter
Dubai Motor City,2026-02-12,41.7,,41.3,26.9,24.7,20.1,29.7,55,0.0,12.3,1017.7,2,2026,2,February,Thursday,False,Winter
Dubai Motor City,2026-02-13,39.8,,42.0,28.1,25.1,21.0,31.0,56,0.0,6.2,1016.3,0,2026,2,February,Friday,False,Winter
Dubai Motor City,2026-02-14,32.3,,38.3,27.9,25.2,20.0,31.0,42,0.0,5.2,1015.2,0,2026,2,February,Saturday,True,Winter
Dubai Motor City,2026-02-15,26.7,,30.5,27.9,25.4,20.0,30.0,36,0.0,6.5,1014.2,0,2026,2,February,Sunday,True,Winter
Dubai Motor City,2026-02-16,39.8,,29.2,27.3,24.2,23.0,27.0,57,0.0,18.2,1012.2,1,2026,2,February,Monday,False,Winter
Dubai Motor City,2026-02-17,38.1,,32.9,26.8,24.5,20.0,29.0,52,0.0,12.3,1014.0,0,2026,2,February,Tuesday,False,Winter
Dubai Motor City,2026-02-18,28.1,,18.6,27.6,25.2,21.0,30.0,35,0.0,11.2,1015.5,0,2026,2,February,Wednesday,False,Winter
Dubai Motor City,2026-02-19,29.3,,23.4,27.8,25.5,20.0,30.0,41,0.0,11.5,1016.1,0,2026,2,February,Thursday,False,Winter
Dubai Motor City,2026-02-20,30.7,,25.0,28.1,25.2,21.0,29.0,42,0.0,11.2,1017.4,0,2026,2,February,Friday,False,Winter
Dubai Motor City,2026-02-21,36.8,,42.9,27.9,25.5,20.0,30.0,56,0.0,12.2,1015.7,0,2026,2,February,Saturday,True,Winter
Dubai Motor City,2026-02-22,39.8,,55.0,27.6,24.2,19.0,29.0,62,0.0,10.8,1011.2,0,2026,2,February,Sunday,True,Winter
Dubai Motor City,2026-02-23,44.7,,77.1,26.9,23.5,19.0,30.0,71,0.0,6.8,1010.2,1,2026,2,February,Monday,False,Winter
Dubai Motor City,2026-02-24,39.4,,82.1,28.1,24.7,18.0,31.0,62,0.0,6.2,1010.6,1,2026,2,February,Tuesday,False,Winter
Dubai Motor City,2026-02-25,33.5,,63.8,28.9,25.6,21.0,31.0,53,0.0,5.9,1012.1,0,2026,2,February,Wednesday,False,Winter
Dubai Motor City,2026-02-26,39.5,,44.3,27.4,23.4,20.0,27.0,64,0.0,7.4,1013.1,2,2026,2,February,Thursday,False,Winter
Dubai Motor City,2026-02-27,38.0,,33.5,26.9,22.7,19.0,25.0,58,0.0,7.1,1010.8,2,2026,2,February,Friday,False,Winter
Dubai Motor City,2026-02-28,37.8,,55.5,26.8,23.3,18.0,28.0,60,0.0,4.6,1009.8,1,2026,2,February,Saturday,True,Winter
Dubai Motor City,2026-03-01,29.1,,43.2,28.6,26.2,20.0,35.0,44,0.0,7.8,1009.5,2,2026,3,March,Sunday,True,Spring
Dubai Motor City,2026-03-02,24.5,,32.4,29.9,28.7,23.0,35.0,29,0.0,11.3,1009.9,2,2026,3,March,Monday,False,Spring
Dubai Motor City,2026-03-03,24.5,,31.4,30.2,29.2,24.0,35.0,30,0.0,10.6,1010.6,3,2026,3,March,Tuesday,False,Spring
Dubai Motor City,2026-03-04,36.7,,30.0,29.0,26.7,24.0,32.0,56,0.0,15.1,1012.4,3,2026,3,March,Wednesday,False,Spring
Dubai Motor City,2026-03-05,42.1,,28.5,28.6,24.3,22.8,26.0,68,0.0,16.6,1016.0,3,2026,3,March,Thursday,False,Spring
Dubai Motor City,2026-03-06,37.4,,25.1,26.5,23.1,21.1,25.2,60,0.0,15.3,1015.8,4,2026,3,March,Friday,False,Spring
Dubai Motor City,2026-03-07,38.1,,34.4,27.0,23.0,19.0,26.8,58,0.0,11.9,1014.3,3,2026,3,March,Saturday,True,Spring
Dubai Motor City,2026-03-08,39.6,,44.4,26.6,24.0,20.0,27.6,58,0.0,11.0,1013.1,5,2026,3,March,Sunday,True,Spring
Dubai Motor City,2026-03-09,38.0,,31.2,28.0,24.9,21.5,28.5,58,0.0,11.4,1013.0,5,2026,3,March,Monday,False,Spring
Dubai Motor City,2026-03-10,44.4,,43.4,26.8,25.0,22.5,27.4,63,0.0,15.2,1015.0,6,2026,3,March,Tuesday,False,Spring
Dubai Motor City,2026-03-11,41.1,,16.1,27.1,25.0,22.1,27.7,60,0.0,16.1,1017.0,6,2026,3,March,Wednesday,False,Spring
Dubai Motor City,2026-03-12,44.7,,22.2,26.3,25.5,22.4,28.4,58,0.0,12.5,1014.9,5,2026,3,March,Thursday,False,Spring
Dubai Motor City,2026-03-13,33.8,,22.9,28.9,27.1,23.7,31.5,47,0.0,12.5,1012.4,5,2026,3,March,Friday,False,Spring
Dubai Motor City,2026-03-14,29.5,,42.7,30.4,27.1,23.6,30.5,50,0.0,11.6,1012.8,2,2026,3,March,Saturday,True,Spring
Dubai Motor City,2026-03-15,27.4,,48.5,30.9,27.9,23.0,32.4,44,0.0,10.8,1013.0,2,2026,3,March,Sunday,True,Spring
Dubai Motor City,2026-03-16,24.1,,35.0,31.6,29.6,24.4,34.9,32,0.0,11.4,1010.1,1,2026,3,March,Monday,False,Spring
Dubai Motor City,2026-03-17,26.0,,38.4,31.7,29.4,26.4,32.6,34,0.0,12.4,1007.6,3,2026,3,March,Tuesday,False,Spring
Dubai Motor City,2026-03-18,40.0,,26.8,29.3,26.3,24.1,28.6,59,0.0,15.4,1009.0,5,2026,3,March,Wednesday,False,Spring
Dubai Motor City,2026-03-19,38.0,,22.4,29.1,25.6,21.4,29.5,56,0.0,11.7,1009.9,3,2026,3,March,Thursday,False,Spring
Dubai Motor City,2026-03-20,36.6,,21.8,28.5,26.9,23.8,30.9,49,0.0,16.1,1008.7,7,2026,3,March,Friday,False,Spring
Dubai Motor City,2026-03-21,47.1,,22.4,27.0,26.6,24.7,28.4,53,0.0,17.2,1009.5,7,2026,3,March,Saturday,True,Spring
Dubai Motor City,2026-03-22,41.8,,13.9,28.9,27.2,24.1,31.4,58,0.0,14.0,1011.4,4,2026,3,March,Sunday,True,Spring
Dubai Motor City,2026-03-23,54.6,,13.7,24.6,25.3,22.7,26.8,67,11.2,16.7,1011.1,6,2026,3,March,Monday,False,Spring
Dubai Motor City,2026-03-24,56.2,,15.7,23.9,23.8,21.8,26.2,67,8.8,18.5,1008.8,7,2026,3,March,Tuesday,False,Spring
Dubai Motor City,2026-03-25,57.1,,10.3,23.9,23.5,22.5,25.0,73,21.0,22.8,1006.4,6,2026,3,March,Wednesday,False,Spring
Dubai Motor City,2026-03-26,56.1,,9.1,25.2,25.9,22.8,30.1,68,6.8,23.3,1007.3,5,2026,3,March,Thursday,False,Spring
Dubai Motor City,2026-03-27,62.6,,6.99,23.9,25.2,22.9,27.7,72,21.7,21.2,1009.9,6,2026,3,March,Friday,False,Spring
Dubai Motor City,2026-03-28,40.8,,6.49,25.8,23.2,21.7,24.7,54,0.0,23.8,1012.1,2,2026,3,March,Saturday,True,Spring
Dubai Motor City,2026-03-29,34.4,,8.33,26.7,23.3,21.4,25.9,45,0.0,25.7,1011.1,1,2026,3,March,Sunday,True,Spring
Dubai Motor City,2026-03-30,40.1,,16.6,25.6,23.3,19.9,26.3,50,0.0,15.1,1010.6,4,2026,3,March,Monday,False,Spring
Dubai Motor City,2026-03-31,50.9,,23.0,23.8,24.0,21.1,26.9,57,2.6,13.6,1010.1,6,2026,3,March,Tuesday,False,Spring
Dubai Motor City,2026-04-01,45.7,,25.4,26.6,24.0,21.5,26.5,64,0.0,17.9,1010.6,2,2026,4,April,Wednesday,False,Spring
Dubai Motor City,2026-04-02,39.8,,24.5,27.4,23.8,21.6,26.3,57,0.0,17.4,1011.7,2,2026,4,April,Thursday,False,Spring
Dubai Motor City,2026-04-03,44.4,,38.7,26.9,23.1,19.8,26.1,67,0.0,11.9,1011.7,3,2026,4,April,Friday,False,Spring
Dubai Motor City,2026-04-04,45.3,,48.8,26.7,24.0,20.1,27.4,66,0.0,11.2,1010.0,5,2026,4,April,Saturday,True,Spring
Dubai Motor City,2026-04-05,41.3,,38.5,28.9,25.7,22.9,28.8,64,0.0,11.5,1009.9,5,2026,4,April,Sunday,True,Spring
Dubai Motor City,2026-04-06,37.0,,19.1,28.5,25.2,22.9,27.9,58,0.0,16.3,1011.0,3,2026,4,April,Monday,False,Spring
Dubai Motor City,2026-04-07,33.8,,17.8,27.6,24.0,22.3,26.2,48,0.0,23.2,1012.5,1,2026,4,April,Tuesday,False,Spring
Dubai Motor City,2026-04-08,40.5,,25.1,27.2,23.8,20.5,26.7,54,0.0,15.4,1011.9,2,2026,4,April,Wednesday,False,Spring
Dubai Motor City,2026-04-09,45.3,,30.4,25.4,24.6,20.6,28.1,55,0.0,12.0,1012.0,6,2026,4,April,Thursday,False,Spring
Dubai Motor City,2026-04-10,40.6,,21.3,27.0,25.7,23.2,28.1,54,0.0,12.4,1014.4,6,2026,4,April,Friday,False,Spring
Dubai Motor City,2026-04-11,45.8,,24.5,25.8,26.4,23.9,28.5,53,0.0,11.4,1015.0,6,2026,4,April,Saturday,True,Spring
Dubai Motor City,2026-04-12,51.1,,16.6,25.4,25.2,23.8,27.1,66,0.0,13.7,1013.6,7,2026,4,April,Sunday,True,Spring
Dubai Motor City,2026-04-13,47.0,,19.0,27.8,26.3,23.5,29.6,66,0.0,12.0,1013.2,4,2026,4,April,Monday,False,Spring
Dubai Motor City,2026-04-14,41.8,,29.0,28.8,25.9,22.6,28.8,64,0.0,14.4,1014.1,3,2026,4,April,Tuesday,False,Spring
Dubai Motor City,2026-04-15,43.1,,24.1,27.6,24.9,21.1,28.3,63,0.0,15.4,1011.8,2,2026,4,April,Wednesday,False,Spring
Dubai Motor City,2026-04-16,43.5,,20.6,26.8,24.3,20.4,28.0,66,0.0,15.8,1009.6,2,2026,4,April,Thursday,False,Spring
Dubai Motor City,2026-04-17,40.8,,27.5,27.4,25.0,20.2,29.0,63,0.0,13.5,1010.0,2,2026,4,April,Friday,False,Spring
Dubai Motor City,2026-04-18,36.6,,37.2,28.5,27.2,21.7,31.8,56,0.0,11.6,1009.6,1,2026,4,April,Saturday,True,Spring
Serena,2024-10-04,53.5,39.7,34.4,31.4,33.9,29.5,37.6,65,0.0,15.6,1005.5,0,2024,10,October,Friday,False,Autumn
Serena,2024-10-05,50.8,23.9,22.3,31.8,33.2,30.5,36.0,54,0.0,15.9,1005.5,0,2024,10,October,Saturday,True,Autumn
Serena,2024-10-06,45.8,37.7,33.2,32.8,32.5,29.4,37.0,55,0.0,12.8,1007.2,0,2024,10,October,Sunday,True,Autumn
Serena,2024-10-07,42.9,30.8,26.8,33.0,33.9,30.4,38.5,47,0.0,13.1,1010.2,2,2024,10,October,Monday,False,Autumn
Serena,2024-10-08,41.6,20.6,20.0,32.6,33.4,29.0,39.7,48,0.0,13.8,1011.4,0,2024,10,October,Tuesday,False,Autumn
Serena,2024-10-09,45.6,30.4,28.7,32.1,32.8,29.9,37.6,53,0.0,15.7,1010.3,0,2024,10,October,Wednesday,False,Autumn
Serena,2024-10-10,47.0,50.1,43.6,32.3,32.6,29.5,37.5,60,0.0,13.1,1009.0,1,2024,10,October,Thursday,False,Autumn
Serena,2024-10-11,47.7,58.4,48.8,32.1,32.8,30.0,37.2,54,0.0,11.8,1008.7,0,2024,10,October,Friday,False,Autumn
Serena,2024-10-12,45.4,57.2,49.4,31.9,32.8,28.5,38.6,56,0.0,12.6,1008.4,0,2024,10,October,Saturday,True,Autumn
Serena,2024-10-13,44.4,52.0,43.7,31.7,32.5,29.6,36.6,51,0.0,12.1,1008.1,0,2024,10,October,Sunday,True,Autumn
Serena,2024-10-14,40.0,39.0,34.2,31.6,33.3,29.5,37.9,46,0.0,15.1,1008.2,0,2024,10,October,Monday,False,Autumn
Serena,2024-10-15,41.4,31.9,29.1,31.4,32.6,29.0,38.0,48,0.0,17.3,1009.4,1,2024,10,October,Tuesday,False,Autumn
Serena,2024-10-16,44.9,18.1,17.5,31.0,32.1,29.0,37.0,54,0.0,18.0,1009.8,1,2024,10,October,Wednesday,False,Autumn
Serena,2024-10-17,48.0,9.75,9.46,31.4,31.9,29.0,35.9,58,0.0,14.8,1009.5,1,2024,10,October,Thursday,False,Autumn
Serena,2024-10-18,49.3,19.2,18.5,32.1,32.8,29.0,37.5,61,0.0,13.1,1008.5,1,2024,10,October,Friday,False,Autumn
Serena,2024-10-19,47.4,27.7,25.4,32.8,33.3,29.8,37.9,57,0.0,14.3,1009.4,2,2024,10,October,Saturday,True,Autumn
Serena,2024-10-20,48.7,62.0,56.6,33.2,33.1,30.4,37.7,64,0.0,14.2,1009.8,0,2024,10,October,Sunday,True,Autumn
Serena,2024-10-21,51.6,82.9,78.9,32.6,32.5,29.1,38.5,65,0.0,12.8,1009.3,0,2024,10,October,Monday,False,Autumn
Serena,2024-10-22,54.3,74.1,67.1,31.7,31.7,28.4,37.1,70,0.0,13.8,1010.0,0,2024,10,October,Tuesday,False,Autumn
Serena,2024-10-23,48.7,43.8,38.3,31.7,32.3,27.7,38.3,59,0.0,14.2,1011.4,0,2024,10,October,Wednesday,False,Autumn
Serena,2024-10-24,44.3,32.8,28.7,32.2,33.2,29.6,39.8,51,0.0,14.0,1011.8,0,2024,10,October,Thursday,False,Autumn
Serena,2024-10-25,46.7,44.2,38.1,31.9,32.1,29.7,36.2,54,0.0,14.4,1012.5,1,2024,10,October,Friday,False,Autumn
Serena,2024-10-26,50.3,43.8,39.0,31.6,31.6,28.8,35.4,65,0.0,14.4,1013.0,0,2024,10,October,Saturday,True,Autumn
Serena,2024-10-27,49.5,27.1,24.6,30.9,31.4,27.9,35.0,61,0.0,14.9,1012.3,0,2024,10,October,Sunday,True,Autumn
Serena,2024-10-28,45.8,22.8,22.1,30.8,31.4,30.0,33.0,54,0.0,18.6,1010.1,1,2024,10,October,Monday,False,Autumn
Serena,2024-10-29,44.4,34.7,32.1,29.8,30.2,25.6,33.6,52,0.0,16.9,1010.1,0,2024,10,October,Tuesday,False,Autumn
Serena,2024-10-30,44.6,44.5,39.4,29.4,29.7,24.7,33.2,50,0.0,15.4,1010.6,1,2024,10,October,Wednesday,False,Autumn
Serena,2024-10-31,44.7,56.1,48.4,29.7,30.2,25.6,35.6,54,0.0,11.5,1012.0,1,2024,10,October,Thursday,False,Autumn
Serena,2024-11-01,47.3,67.8,59.8,30.1,30.8,26.9,35.5,57,0.0,12.3,1013.4,0,2024,11,November,Friday,False,Autumn
Serena,2024-11-02,47.9,65.5,57.8,30.1,30.6,27.3,34.1,57,0.0,12.2,1014.4,0,2024,11,November,Saturday,True,Autumn
Serena,2024-11-03,52.1,83.6,77.3,29.7,29.8,26.0,35.0,65,0.0,11.0,1013.6,0,2024,11,November,Sunday,True,Autumn
Serena,2024-11-04,51.6,82.3,75.3,29.3,30.0,25.3,34.6,63,0.0,8.9,1012.5,0,2024,11,November,Monday,False,Autumn
Serena,2024-11-05,43.9,52.5,44.6,29.9,30.8,25.9,36.0,56,0.0,8.5,1012.6,0,2024,11,November,Tuesday,False,Autumn
Serena,2024-11-06,45.3,54.6,46.8,30.0,30.3,26.5,36.3,62,0.0,11.3,1014.7,0,2024,11,November,Wednesday,False,Autumn
Serena,2024-11-07,51.1,63.4,58.2,29.9,30.1,26.9,34.9,65,0.0,11.6,1015.1,0,2024,11,November,Thursday,False,Autumn
Serena,2024-11-08,51.1,71.3,64.8,28.9,28.9,25.4,34.2,63,0.0,11.0,1014.1,0,2024,11,November,Friday,False,Autumn
Serena,2024-11-09,48.1,60.9,52.3,28.5,28.8,24.6,34.0,57,0.0,9.5,1013.8,0,2024,11,November,Saturday,True,Autumn
Serena,2024-11-10,46.5,67.5,60.7,28.9,29.1,25.0,33.0,61,0.0,11.1,1014.9,0,2024,11,November,Sunday,True,Autumn
Serena,2024-11-11,48.5,61.1,54.2,29.1,29.6,25.7,33.9,60,0.0,12.0,1015.2,0,2024,11,November,Monday,False,Autumn
Serena,2024-11-12,49.3,59.8,50.7,29.0,29.4,25.5,33.1,60,0.0,12.6,1013.6,0,2024,11,November,Tuesday,False,Autumn
Serena,2024-11-13,50.5,71.2,63.8,28.8,28.8,25.4,32.4,61,0.0,11.1,1011.7,0,2024,11,November,Wednesday,False,Autumn
Serena,2024-11-14,54.2,78.4,72.4,28.8,28.8,24.9,33.0,68,0.0,13.5,1011.6,1,2024,11,November,Thursday,False,Autumn
Serena,2024-11-15,50.7,47.4,44.3,28.2,28.3,24.5,32.3,61,0.0,14.0,1013.8,1,2024,11,November,Friday,False,Autumn
Serena,2024-11-16,45.7,29.6,26.5,27.1,27.3,23.3,30.6,53,0.0,14.5,1014.2,1,2024,11,November,Saturday,True,Autumn
Serena,2024-11-17,44.3,43.7,39.1,26.7,27.4,22.2,31.4,50,0.0,11.4,1013.3,1,2024,11,November,Sunday,True,Autumn
